title,doctor_url,specialization,kraj,okres
"Všeobecná ambulancia pre dospelých, Šaľa, (ROVAMED, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-sala-rovamed.html?page_id=89184, Všeobecné lekárstvo,Nitriansky,Šaľa
"Gynekologická ambulancia, MUDr. Kamil Vaško, Šaľa, (RANA, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/gynekologicka-ambulancia-mudr.-kamil-vasko-sala-rana.html?page_id=89154," Gynekológia a pôrodníctvo, Ultrazvuk v gynekológii a pôrodníctve",Nitriansky,Šaľa
"Všeobecná ambulancia pre deti a dorast, MUDr. Janka Vašková, Šaľa, (RANA, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-janka-vaskova-sala-rana.html?page_id=89153, Všeobecná starostlivosť o deti a dorast,Nitriansky,Šaľa
"Ambulancia klinickej imunológie a alergológie, Šaľa, (Pollens, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/ambulancia-klinickej-imunologie-a-alergologie-sala-pollens.html?page_id=89112, Klinická imunológia a alergológia,Nitriansky,Šaľa
"Pneumologicko-ftizeologická ambulancia, Šaľa, (PNEUMO-ONKO s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/pneumologicko-ftizeologicka-ambulancia-sala-pneumo-onko.html?page_id=89107, Pneumológia a ftizeológia,Nitriansky,Šaľa
"Neurologická ambulancia, Šaľa, (OLIMED, s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/neurologicka-ambulancia-sala-olimed.html?page_id=89020, Neurológia,Nitriansky,Šaľa
"Oftalmologická ambulancia, Šaľa, (OFTABRAND s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/oftalmologicka-ambulancia-sala-oftabrand.html?page_id=89015, Oftalmológia,Nitriansky,Šaľa
"Všeobecná ambulancia pre dospelých, Selice, (MUDr. Ján Ziman)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-dospelych-selice-mudr.-jan-ziman.html?page_id=88854, Všeobecné lekárstvo,Nitriansky,Šaľa
"Všeobecná ambulancia pre deti a dorast, Trnovec nad Váhom, (MUDr. Henrieta Vargová)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-deti-a-dorast-trnovec-nad-vahom-mudr.-henrieta-vargova.html?page_id=88822, Všeobecná starostlivosť o deti a dorast,Nitriansky,Šaľa
"Všeobecná ambulancia pre deti a dorast, Selice, (MUDr. Henrieta Vargová)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sala/vseobecna-ambulancia-pre-deti-a-dorast-selice-mudr.-henrieta-vargova.html?page_id=88821, Všeobecná starostlivosť o deti a dorast,Nitriansky,Šaľa
