title,doctor_url,specialization,kraj,okres
"Hematologická a transfúziologická ambulancia, MUDr. Eva Sucháčová, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/hematologicka-a-transfuziologicka-ambulancia-mudr.-eva-suchacova-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96394, Hematológia a transfuziológia,Banskobystricky,Žiar nad Hronom
"Gynekologická ambulancia, MUDr. Štefan Novysedlák, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/gynekologicka-ambulancia-mudr.-stefan-novysedlak-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96390, Gynekológia a pôrodníctvo,Banskobystricky,Žiar nad Hronom
"Gastroenterologická ambulancia, MUDr. Michal Nedorost, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/gastroenterologicka-ambulancia-mudr.-michal-nedorost-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96388, Gastroenterológia,Banskobystricky,Žiar nad Hronom
"Ambulancia úrazovej chirurgie, MUDr. Miroslav Turčan, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-urazovej-chirurgie-mudr.-miroslav-turcan-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96378, úrazová chirurgia,Banskobystricky,Žiar nad Hronom
"Chirurgická ambulancia, MUDr. Roman Orlický, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/chirurgicka-ambulancia-mudr.-roman-orlicky-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96380, Chirurgia,Banskobystricky,Žiar nad Hronom
"Chirurgická ambulancia, MUDr. Miroslava Stankovianska, Kremnica, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/chirurgicka-ambulancia-mudr.-miroslava-stankovianska-kremnica-svet-zdravia-a.s..html?page_id=96381, Chirurgia,Banskobystricky,Žiar nad Hronom
"Ambulancia vnútorného lekárstva, MUDr. Anna Rosenbergová, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-vnutorneho-lekarstva-mudr.-anna-rosenbergova-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96375, Vnútorné lekárstvo,Banskobystricky,Žiar nad Hronom
"Ambulancia pracovného lekárstva, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-pracovneho-lekarstva-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96373,!,Banskobystricky,Žiar nad Hronom
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, MUDr. Renáta Szepeová, Žiar nad Hronom, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-mudr.-renata-szepeova-ziar-nad-hronom-svet-zdravia-a.s..html?page_id=96367," Pediatrická gastroenterológia, hepatológia a výživa",Banskobystricky,Žiar nad Hronom
"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, MUDr. Adriana Výrostková, Kremnica, (Svet zdravia, a.s.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/ziar-nad-hronom/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-mudr.-adriana-vyrostkova-kremnica-svet-zdravia-a.s..html?page_id=96361," Fyziatria, balneológia a liečebná rehabilitácia",Banskobystricky,Žiar nad Hronom
