title,doctor_url,specialization,kraj,okres
"Ortopedická ambulancia, Sabinov, (ORTHON, s.r.o.,)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ortopedicka-ambulancia-sabinov-orthon.html?page_id=99631, Ortopédia,Prešovský,Sabinov
"Otorinolaryngologická ambulancia, Lipany, (ORL-BARMED, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/otorinolaryngologicka-ambulancia-lipany-orl-barmed.html?page_id=99607, Otorinolaryngológia,Prešovský,Sabinov
"Otorinolaryngologická ambulancia, Sabinov, (ORL ST s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/otorinolaryngologicka-ambulancia-sabinov-orl-st.html?page_id=99600, Otorinolaryngológia,Prešovský,Sabinov
"Ambulancia zubného lekárstva, Sabinov, (NON KARIES s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-sabinov-non-karies.html?page_id=99487, Zubné lekárstvo,Prešovský,Sabinov
"Neurologická ambulancia, Lipany, (NEUBC, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/neurologicka-ambulancia-lipany-neubc.html?page_id=99452, Neurológia,Prešovský,Sabinov
"Neurologická ambulancia, Sabinov, (NEUBC, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/neurologicka-ambulancia-sabinov-neubc.html?page_id=99451, Neurológia,Prešovský,Sabinov
"Všeobecná ambulancia pre deti a dorast, Jarovnice, (MUDr. Ľuboš Halečka)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-deti-a-dorast-jarovnice-mudr.-lubos-halecka.html?page_id=99396, Všeobecná starostlivosť o deti a dorast,Prešovský,Sabinov
"Ambulancia zubného lekárstva, MUDr. Ľubomír Bujňák, s.r.o., Sabinov, (Klembi Dent s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-mudr.-lubomir-bujnak-sabinov-klembi-dent.html?page_id=99388, Zubné lekárstvo,Prešovský,Sabinov
"Reumatologická ambulancia, Sabinov, (MUDr. Vlasta Vargová)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/reumatologicka-ambulancia-sabinov-mudr.-vlasta-vargova.html?page_id=99360, Reumatológia,Prešovský,Sabinov
"Oftalmologická ambulancia, Lipany, (MUDr. Popovec Michal, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/oftalmologicka-ambulancia-lipany-mudr.-popovec-michal.html?page_id=99276, Oftalmológia,Prešovský,Sabinov
"Ambulancia zubného lekárstva, Lipany, (MUDr. PAŠEN, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-lipany-mudr.-pasen.html?page_id=99253, Zubné lekárstvo,Prešovský,Sabinov
"Ambulancia zubného lekárstva, Jarovnice, (MUDr. Miriam Kudláková)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-jarovnice-mudr.-miriam-kudlakova-1.html?page_id=99132, Zubné lekárstvo,Prešovský,Sabinov
"Ambulancia zubného lekárstva, Jarovnice, (MUDr. Miriam Kudláková)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-jarovnice-mudr.-miriam-kudlakova.html?page_id=99133, Zubné lekárstvo,Prešovský,Sabinov
"Ambulancia zubného lekárstva, Brezovica, (MUDr. Marta Vaľková)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-brezovica-mudr.-marta-valkova.html?page_id=99091, Zubné lekárstvo,Prešovský,Sabinov
"Ambulancia zubného lekárstva, Sabinov, (MUDr. Magda, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/ambulancia-zubneho-lekarstva-sabinov-mudr.-magda.html?page_id=99065, Zubné lekárstvo,Prešovský,Sabinov
"Všeobecná ambulancia pre dospelých, Jarovnice, (MUDr. Lýdia Starinská)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-dospelych-jarovnice-mudr.-lydia-starinska.html?page_id=99061, Všeobecné lekárstvo,Prešovský,Sabinov
"Všeobecná ambulancia pre deti a dorast, Sabinov, (MUDr. Kornélia Bujňáková, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/sabinov/vseobecna-ambulancia-pre-deti-a-dorast-sabinov-mudr.-kornelia-bujnakova.html?page_id=99057, Všeobecná starostlivosť o deti a dorast,Prešovský,Sabinov
