title,doctor_url,specialization,kraj,okres
"Infektologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/infektologicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126772, Infektológia,Nitriansky,Komárno
"Hematologická a transfúziologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/hematologicka-a-transfuziologicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126771, Hematológia a transfuziológia,Nitriansky,Komárno
"Gynekologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/gynekologicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126770," Gynekológia a pôrodníctvo, Ultrazvuk v gynekológii a pôrodníctve",Nitriansky,Komárno
"Gynekologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/gynekologicka-ambulancia-komarno-nemocnica-agel-komarno-2.html?page_id=126768, Onkológia v gynekológii,Nitriansky,Komárno
"Geriatrická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/geriatricka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126767, Geriatria,Nitriansky,Komárno
"Gynekologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/gynekologicka-ambulancia-komarno-nemocnica-agel-komarno-1.html?page_id=126769, Gynekológia a pôrodníctvo,Nitriansky,Komárno
"Chirurgická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/chirurgicka-ambulancia-komarno-nemocnica-agel-komarno-1.html?page_id=126764, Chirurgia,Nitriansky,Komárno
"Chirurgická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/chirurgicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126765, Chirurgia,Nitriansky,Komárno
"Gastroenterologická ambulancia, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/gastroenterologicka-ambulancia-komarno-nemocnica-agel-komarno.html?page_id=126766, Gastroenterológia,Nitriansky,Komárno
"Ambulancia radiačnej onkológie, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-radiacnej-onkologie-komarno-nemocnica-agel-komarno.html?page_id=126761, Radiačná onkológia,Nitriansky,Komárno
"Ambulancia úrazovej chirurgie, Komárno, (Nemocnica AGEL Komárno s.r.o.)",https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/ambulancia-urazovej-chirurgie-komarno-nemocnica-agel-komarno.html?page_id=126763, úrazová chirurgia,Nitriansky,Komárno
