title,doctor_url,specialization,kraj,okres
"Gynekologická ambulancia, MUDr. Ján Bujňák, Košice-Dargov.hrdinov, (GOLDEN EYE s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/gynekologicka-ambulancia-mudr.-jan-bujnak-kosice-dargov.hrdinov-golden-eye-s.-r.-o..html?page_id=81665," Gynekológia a pôrodníctvo, Ultrazvuk v gynekológii a pôrodníctve",Košický,Košice 3
"Oftalmologická ambulancia, MUDr. Cvetanka Bujňáková, Košice-Dargov.hrdinov, (GOLDEN EYE s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/oftalmologicka-ambulancia-mudr.-cvetanka-bujnakova-kosice-dargov.hrdinov-golden-eye-s.-r.-o..html?page_id=81664, Oftalmológia,Košický,Košice 3
"Všeobecná ambulancia pre deti a dorast, MUDr. Tamara Dupkalová, Košice-Dargov.hrdinov, (MUDr. Tamara Dupkalová)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-tamara-dupkalova-kosice-dargov.hrdinov-mudr.-tamara-dupkalova.html?page_id=81635, Všeobecná starostlivosť o deti a dorast,Košický,Košice 3
"Ortopedická ambulancia, MUDr. Ivan Staško, Košice-Dargov.hrdinov, (DOKORPED s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ortopedicka-ambulancia-mudr.-ivan-stasko-kosice-dargov.hrdinov-dokorped.html?page_id=81625, Ortopédia,Košický,Košice 3
"Dermatovenerologická ambulancia, MUDr. Gabriela Tokarčíková, Košice-Dargov.hrdinov, (Derma Košice s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/dermatovenerologicka-ambulancia-mudr.-gabriela-tokarcikova-kosice-dargov.hrdinov-derma-kosice-s.-r.-o..html?page_id=81612, Dermatovenerológia,Košický,Košice 3
"Kardiologická ambulancia, MUDr. Ján Fedačko PhD., Košice-Dargov.hrdinov, (CARDIO D&R, s.r.o. Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/kardiologicka-ambulancia-mudr.-jan-fedacko-phd.-kosice-dargov.hrdinov-cardio-dr-kosice.html?page_id=81584, Kardiológia,Košický,Košice 3
"Ambulancia vnútorného lekárstva, MUDr. Júlia Brandeburová, Košice-Dargov.hrdinov, (B + B MED, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-vnutorneho-lekarstva-mudr.-julia-brandeburova-kosice-dargov.hrdinov-b-b-med.html?page_id=81558, Vnútorné lekárstvo,Košický,Košice 3
"Ambulancia zubného lekárstva, MUDr. Alexander Medzihradský, Košice-Dargov.hrdinov, (Alexia creative, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-zubneho-lekarstva-mudr.-alexander-medzihradsky-kosice-dargov.hrdinov-alexia-creative-1.html?page_id=81546, Zubné lekárstvo,Košický,Košice 3
"Ambulancia klinickej imunológie a alergológie, MUDr. Daniela Šafčáková, Košice-Dargov.hrdinov, (ALERSA, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-klinickej-imunologie-a-alergologie-mudr.-daniela-safcakova-kosice-dargov.hrdinov-alersa.html?page_id=81545, Klinická imunológia a alergológia,Košický,Košice 3
"Ambulancia klinickej imunológie a alergológie, MUDr. Mária Stašková, Košice-Dargov.hrdinov, (STALERG s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-klinickej-imunologie-a-alergologie-mudr.-maria-staskova-kosice-dargov.hrdinov-stalerg.html?page_id=81465, Klinická imunológia a alergológia,Košický,Košice 3
"Všeobecná ambulancia pre dospelých, MUDr. Helena Dudríková, Košice-Dargov.hrdinov, (SIMPLEX s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-dospelych-mudr.-helena-dudrikova-kosice-dargov.hrdinov-simplex.html?page_id=81462, Všeobecné lekárstvo,Košický,Košice 3
"Všeobecná ambulancia pre dospelých, MUDr. Magdaléna Obšitníková, Košice-Dargov.hrdinov, (Obšitníková Magdaléna, MUDr., s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-dospelych-mudr.-magdalena-obsitnikova-kosice-dargov.hrdinov-obsitnikova-magdalena-mudr..html?page_id=81450, Všeobecné lekárstvo,Košický,Košice 3
"Všeobecná ambulancia pre deti a dorast, MUDr. Judita Hargašová, Košice-Dargov.hrdinov, (MEDHAR s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-judita-hargasova-kosice-dargov.hrdinov-medhar.html?page_id=81422, Všeobecná starostlivosť o deti a dorast,Košický,Košice 3
"Ambulancia zubného lekárstva, MUDr. Jolana Hrušovská, Košice-Dargov.hrdinov, (MUDr. Jolana Hrušovská)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-zubneho-lekarstva-mudr.-jolana-hrusovska-kosice-dargov.hrdinov-mudr.-jolana-hrusovska.html?page_id=81404,!,Košický,Košice 3
"Všeobecná ambulancia pre deti a dorast, MUDr. Mária Horváthová, Košice-Dargov.hrdinov, (MUDr. Mária Horváthová)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-maria-horvathova-kosice-dargov.hrdinov-mudr.-maria-horvathova.html?page_id=81400, Všeobecná starostlivosť o deti a dorast,Košický,Košice 3
"Gynekologická ambulancia, MUDr. Danka Nevická, Košice-Dargov.hrdinov, (GYNKOR s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/gynekologicka-ambulancia-mudr.-danka-nevicka-kosice-dargov.hrdinov-gynkor.html?page_id=81399," Gynekológia a pôrodníctvo, Ultrazvuk v gynekológii a pôrodníctve",Košický,Košice 3
"Ambulancia zubného lekárstva, MUDr.Božena Badlíková, Košice-Dargov.hrdinov, (MUDr. Božena Badlíková)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iii/ambulancia-zubneho-lekarstva-mudr.bozena-badlikova-kosice-dargov.hrdinov-mudr.-bozena-badlikova.html?page_id=81384, Zubné lekárstvo,Košický,Košice 3
